module,type,name,res_id,src,value,comments
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_evaluation__mood__s,Sad,Sad,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__sexual_practices__s,Safe / Protected sex,Safe / Protected sex,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Safety,Safety,
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient__car_child_safety,"Safety measures when driving : child seats, proper seat belting, not seating on the front seat, ....","Safety measures when driving : child seats, proper seat belting, not seating on the front seat, ....",
basic_hms,model,"ir.model.fields,help",basic_hms.field_medical_patient__car_seat_belt,Safety measures when driving : safety belt,Safety measures when driving : safety belt,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__salt,Salt,Salt,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__sewers,Sanitary Sewers,Sanitary Sewers,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__psc_school_grades_dropping,School grades dropping,School grades dropping,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__school_withdrawal,School withdrawal,School withdrawal,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__fam_apgar_score,Score,Score,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_rcri__rcri_total,Score,Score,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_insurance_search_view,Search Insurances,Search Insurances,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_prescription_order_search_view,Search Patient Prescriptions,Search Patient Prescriptions,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_physician_search_view,Search Physician,Search Physician,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__car_seat_belt,Seat belt,Seat belt,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__secondary_conditions_ids,Secondary Conditions,Secondary Conditions,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__education__4,Secondary School,Secondary School,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_inpatient_medication__frequency_unit__seconds,Seconds,Seconds,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_medication1__frequency_unit__seconds,Seconds,Seconds,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_medication__frequency_unit__seconds,Seconds,Seconds,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_prescription_line__frequency_unit__seconds,Seconds,Seconds,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__psc_having_less_fun,Seems to be having less fun,Seems to be having less fun,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__marital_status__x,Seperated,Seperated,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_test_critearea__seq,Sequence,Sequence,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_puerperium_monitor__lochia_color__s,Serosa,Serosa,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_icu_chest_drainage__fluid_aspect__serous,Serous,Serous,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_test_type__service_product_id,Service,Service,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_disease__disease_severity__3_sv,Severe,Severe,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_diseases__disease_severity__severe,Severe,Severe,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_disease__disease_severity,Severity,Severity,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_diseases__disease_severity,Severity,Severity,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.patient_diseases_document_report,Severity,Severity,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__sex,Sex,Sex,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_view_report_document_lab,Sex :,Sex :,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_sexual_dysfunction,Sexual Dysfunction,Sexual Dysfunction,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__sexual_preferences,Sexual Orientation,Sexual Orientation,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__sexual_partners,Sexual Partners,Sexual Partners,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__sexual_practices,Sexual Practices,Sexual Practices,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__sexual_abuse,Sexual abuse,Sexual abuse,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Sexuality,Sexuality,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_rounding__respiration_type__shallow,Shallow,Shallow,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__housing__0,"Shanty, deficient sanitary conditions","Shanty, deficient sanitary conditions",
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_pathology_group__desc,Short Description,Short Description,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_signs_and_sympotoms__sign_or_symptom__sign,Sign,Sign,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_signs_and_sympotoms__pathology_id,Sign or Symptom,Sign or Symptom,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_evaluation_form_view,Signs,Signs,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__signs_and_symptoms_ids,Signs and Symptoms,Signs and Symptoms,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__marital_status__s,Single,Single,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__single_parent,Single parent family,Single parent family,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_family_disease__relative__s,Sister,Sister,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__anticonceptive__9,Skin Patch,Skin Patch,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Sleep,Sleep,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__sleep_during_daytime,Sleep at daytime,Sleep at daytime,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_rounding__pupillary_reactivity__sluggish,Sluggish,Sluggish,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__housing__1,"Small, crowded but with good sanitary conditions","Small, crowded but with good sanitary conditions",
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__smoking,Smokes,Smokes,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__ses,Socioeconomics,Socioeconomics,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Socioeconomics,Socioeconomics,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__soft_drinks,Soft drinks(sugar),Soft drinks(sugar),
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_neomatal_apgar__apgar_activity__1,Some Flexion,Some Flexion,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_absent_from_school__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_aches_pains__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_act_as_younger__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_acts_as_driven_by_motor__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_afraid_of_new_situations__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_blames_others__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_daydreams_too_much__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_distracted_easily__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_does_not_get_people_feelings__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_does_not_listen_to_rules__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_does_not_show_feelings__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_down_on_self__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_feels_hopeless__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_feels_is_bad_child__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_fidgety__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_fights_with_others__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_gets_hurt_2__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_gets_hurt_often__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_having_less_fun__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_irritable_angry__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_less_interest_in_school__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_less_interested_in_friends__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_refuses_to_share__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_sad_unhappy__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_school_grades_dropping__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_spend_time_alone__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_takes_things_from_others__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_takes_unnecesary_risks__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_teases_others__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_tires_easily__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_trouble_concentrating__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_trouble_sleeping__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_trouble_with_teacher__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_visit_doctor_finds_ok__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_wants_to_be_with_parents__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_psc__psc_worries_a_lot__1,Sometimes,Sometimes,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_sore_throat,Sore throat,Sore throat,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__information_source,Source,Source,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_inpatient_medication_form_view,Specific Dosage,Specific Dosage,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_medication1_form_view,Specific Dosage,Specific Dosage,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_medication_form,Specific Dosage,Specific Dosage,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_prescription_line_form_view,Specific Dosage,Specific Dosage,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__psc_spend_time_alone,Spends more time alone,Spends more time alone,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__evaluation_start,Start,Start,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.patient_medications_document_report,Start,Start,
